time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_cases
2020-10-03T17:00:00+0000,4491,15685,51220,69731,2601,19934,8369,1293,21328,73158,11132,4933,3423,7773,2756,4192,302019
2020-10-04T17:00:00+0000,4502,15795,51381,69881,2612,20010,8444,1299,21449,73494,11174,4956,3429,7784,2767,4199,303176
2020-10-05T17:00:00+0000,4538,16104,51677,70242,2626,20190,8543,1308,21571,74200,11280,4991,3443,7882,2785,4209,305589
2020-10-06T17:00:00+0000,4600,16423,52292,70740,2698,20522,8638,1324,21881,75040,11387,5045,3484,8053,2826,4227,309180
2020-10-07T17:00:00+0000,4661,16919,52893,71404,2799,20885,8744,1347,22268,76229,11560,5099,3517,8239,2843,4271,313678
2020-10-08T17:00:00+0000,4738,17376,53485,72091,2872,21242,8871,1375,22629,77507,11767,5162,3554,8488,2870,4320,318347
2020-10-09T17:00:00+0000,4851,17882,54206,72831,2935,21706,8989,1400,22968,78922,11919,5219,3618,8668,2916,4381,323411
2020-10-10T17:00:00+0000,4892,18053,54845,73248,3062,22034,9048,1437,23238,79980,12078,5246,3687,8833,2922,4434,327037
2020-10-11T17:00:00+0000,4916,18199,55148,73570,3068,22165,9130,1447,23442,80728,12182,5268,3730,8918,2959,4441,329311
2020-10-12T17:00:00+0000,5022,18791,55702,74252,3103,22524,9273,1455,23747,81652,12325,5334,3759,9085,2981,4498,333503
2020-10-13T17:00:00+0000,5139,19296,56535,74944,3155,22934,9369,1518,24197,82975,12553,5400,3875,9407,3014,4557,338868
2020-10-14T17:00:00+0000,5268,19884,57477,76097,3258,23658,9562,1579,24718,84926,12765,5471,3986,9766,3068,4635,346118
2020-10-15T17:00:00+0000,5392,20567,58556,77377,3359,24348,9721,1630,25273,86988,13107,5552,4150,10164,3130,4708,354022
2020-10-16T17:00:00+0000,5549,21198,59627,78649,3458,25236,9890,1679,25800,89013,13412,5646,4289,10499,3218,4830,361993
2020-10-17T17:00:00+0000,5622,21363,60420,79630,3549,25691,10045,1714,26218,90631,13698,5697,4377,10833,3274,4899,367661
2020-10-18T17:00:00+0000,5664,21555,60960,80206,3572,26005,10140,1727,26484,91806,13824,5731,4403,11011,3317,4931,371336
2020-10-19T17:00:00+0000,5788,22335,61731,81285,3620,26696,10315,1743,26844,93333,14047,5889,4451,11320,3403,4994,377794
2020-10-20T17:00:00+0000,5995,23237,63102,82745,3710,27572,10543,1832,27428,95546,14400,6014,4604,11918,3479,5112,387237
2020-10-21T17:00:00+0000,6192,24046,64818,84985,3849,28783,10863,1913,28282,98588,14910,6176,4804,12501,3645,5275,399630
2020-10-22T17:00:00+0000,6452,24951,66806,87220,4006,29934,11240,2014,29241,102482,15434,6401,5026,13163,3727,5439,413536
2020-10-23T17:00:00+0000,6689,25875,68757,89353,4132,31515,11656,2100,30011,106319,15985,6593,5244,13767,3959,5636,427591
2020-10-24T17:00:00+0000,6841,26159,70078,91003,4314,32715,11902,2165,30865,109843,16446,6745,5363,14360,4036,5841,438676
2020-10-25T17:00:00+0000,6919,26484,71000,92416,4376,33259,12113,2190,31266,112356,16754,6823,5478,14616,4163,5912,446125
2020-10-26T17:00:00+0000,7100,27507,72809,94699,4475,34547,12431,2237,31928,115112,17212,6979,5644,15184,4283,6008,458155
2020-10-27T17:00:00+0000,7443,28634,74927,97418,4667,36020,12943,2390,33016,118804,17934,7263,5917,15993,4467,6267,474103
2020-10-28T17:00:00+0000,7769,29928,77577,100532,4870,37886,13348,2520,34345,123700,18644,7531,6139,17323,4749,6491,493352
2020-10-29T17:00:00+0000,8205,30980,80007,103499,5115,39584,13842,2646,35886,129517,19452,7782,6440,18564,4954,6720,513193
2020-10-30T17:00:00+0000,8542,32057,82712,106640,5316,41268,14308,2813,37349,134729,20378,8084,6704,19463,5189,7052,532604
2020-10-31T17:00:00+0000,8799,32408,84334,109245,5515,42702,14580,2905,38355,138620,20843,8324,6960,20436,5347,7221,546594
2020-11-01T17:00:00+0000,8916,32767,85588,111318,5734,43624,14803,2946,39072,141843,21341,8473,7134,20827,5453,7283,557122
2020-11-02T17:00:00+0000,9150,34178,87496,114149,5868,44837,15199,2995,40095,145689,21906,8647,7311,21790,5576,7488,572374
2020-11-03T17:00:00+0000,9509,35511,90289,117573,6076,46396,15775,3179,41397,150361,22684,8865,7570,22996,5766,7770,591717
2020-11-04T17:00:00+0000,9937,36755,92998,121284,6330,48254,16296,3338,42973,155532,23551,9112,7801,24623,6039,8103,612926
2020-11-05T17:00:00+0000,10423,38059,95980,125240,6597,49999,16798,3468,44406,161398,24421,9369,8132,26162,6353,8406,635211
2020-11-06T17:00:00+0000,10789,39232,98798,129719,6876,51854,17261,3612,45885,166550,25562,9600,8342,27398,6600,8709,656787
2020-11-07T17:00:00+0000,11036,39640,101184,132819,7059,53600,17677,3729,47176,170318,26146,9848,8597,28184,6763,8943,672719
2020-11-08T17:00:00+0000,11164,39929,102343,134999,7129,54447,17942,3767,47837,173257,26688,10002,8760,28674,6867,9041,682846
2020-11-09T17:00:00+0000,11443,41397,104016,138035,7233,56143,18351,3809,48743,177361,27313,10248,8956,29533,7014,9250,698845
2020-11-10T17:00:00+0000,11832,42703,106447,141893,7348,58010,18917,3933,50112,181680,28196,10459,9238,30860,7286,9548,718462
2020-11-11T17:00:00+0000,12240,44386,109484,146509,7570,59880,19361,4052,51745,186835,29321,10743,9550,32033,7555,9904,741168
2020-11-12T17:00:00+0000,12646,45944,112523,151095,7831,61696,19829,4217,53424,192566,30490,10969,9831,33480,7832,10310,764683
2020-11-13T17:00:00+0000,13096,47342,115256,155152,7983,63562,20275,4334,54847,197700,31608,11257,10035,34891,8027,10693,786058
2020-11-14T17:00:00+0000,13398,47797,117249,158312,8171,64991,20518,4421,55940,201902,32271,11446,10228,36041,8230,10941,801856
2020-11-15T17:00:00+0000,13500,48379,118378,159844,8252,65829,20715,4453,56368,204253,32758,11546,10337,36660,8368,11062,810702
2020-11-16T17:00:00+0000,13861,49999,119931,162276,8297,67027,21065,4478,57209,208189,33450,11673,10442,37672,8534,11301,825404
2020-11-17T17:00:00+0000,14364,51682,122595,165877,8430,69001,21454,4647,58536,212523,34196,11919,10658,39292,8864,11733,845771
2020-11-18T17:00:00+0000,14946,53025,125837,170634,8710,71252,21951,4812,60133,218043,35190,12153,10873,40598,9159,12152,869468
2020-11-19T17:00:00+0000,15536,54470,128910,175219,8852,73243,22382,4954,61805,223756,36140,12384,11181,42273,9481,12625,893211
2020-11-20T17:00:00+0000,16061,55940,131738,179434,9013,75144,22855,5089,63267,228815,37274,12653,11349,43823,9786,13277,915518
2020-11-21T17:00:00+0000,16416,56399,133855,182207,9171,76589,23038,5178,64304,231966,37979,12795,11458,45136,10043,13749,930283
2020-11-22T17:00:00+0000,16619,56788,134897,184028,9244,77254,23178,5208,64826,233957,38508,12909,11592,45936,10209,13942,939095
2020-11-23T17:00:00+0000,17176,58391,136155,187022,9269,78310,23434,5261,65559,237882,39085,13059,11641,47115,10493,14320,954172
2020-11-24T17:00:00+0000,17650,59881,138398,190858,9414,79685,23829,5408,66742,242167,39901,13279,11835,48800,10830,14900,973577
2020-11-25T17:00:00+0000,18259,61141,141241,195164,9607,81587,24131,5531,68154,247084,40775,13548,12110,50635,11208,15449,995624
2020-11-26T17:00:00+0000,18878,62459,144311,199703,9727,83475,24435,5704,69608,251711,41733,13783,12289,52911,11630,16026,1018383
2020-11-27T17:00:00+0000,19369,63773,146990,203511,9841,85365,24547,5835,70626,256089,42519,14010,12427,55025,12071,16536,1038534
2020-11-28T17:00:00+0000,19704,64262,148966,206394,9995,86636,24649,5942,71483,259526,43221,14179,12648,56600,12361,16909,1053475
2020-11-29T17:00:00+0000,19816,64530,150126,208415,10024,87204,24797,5984,71855,261458,43620,14255,12821,57633,12563,17157,1062258
2020-11-30T17:00:00+0000,20317,65711,151523,211056,10056,88174,25105,6016,72443,264146,44266,14362,12867,59203,12794,17515,1075554
2020-12-01T17:00:00+0000,20953,66795,154037,214674,10217,89535,25437,6155,73453,268022,45095,14569,13097,61501,13207,18025,1094772
2020-12-02T17:00:00+0000,21659,67956,157337,219070,10382,91279,25733,6300,74805,272878,46060,14849,13301,63880,13725,18753,1117967
2020-12-03T17:00:00+0000,22410,69357,160578,223620,10464,93127,26222,6472,76183,277641,47142,15098,13555,66666,14215,19640,1142390
2020-12-04T17:00:00+0000,23021,70806,163700,227404,10597,94928,26575,6629,77262,282147,48207,15367,13799,69003,14832,20332,1164609
2020-12-05T17:00:00+0000,23368,71236,166154,230242,10724,96160,26775,6752,78170,285549,48932,15625,14023,70726,15129,20745,1180310
2020-12-06T17:00:00+0000,23474,71566,167580,232667,10781,96827,27029,6801,78449,287616,49351,15743,14188,72009,15312,21139,1190532
2020-12-07T17:00:00+0000,24025,72893,169377,235633,10829,98054,27302,6867,79290,290983,50100,15921,14271,74108,15757,21576,1206986
2020-12-08T17:00:00+0000,24758,74095,172561,239902,10945,99886,27649,7124,80406,295520,50928,16275,14537,76558,16338,22294,1229776
2020-12-09T17:00:00+0000,25622,75518,176768,244898,11155,101937,28103,7403,81857,300805,52114,16612,14893,79524,17031,23160,1257400
2020-12-10T17:00:00+0000,26579,76954,180706,249804,11340,104144,28558,7636,83549,306580,53425,17072,15411,82849,17602,24226,1286435
2020-12-11T17:00:00+0000,27457,78281,184387,254745,11459,106260,29072,7922,84828,312449,54674,17496,15659,85487,18230,25259,1313665
2020-12-12T17:00:00+0000,27961,78746,187287,258118,11630,107966,29363,8152,85995,316575,55552,17934,15953,88271,18652,26106,1334261
2020-12-13T17:00:00+0000,28275,79052,189216,260768,11687,108708,29653,8258,86417,319097,56121,18076,16113,89841,19000,26471,1346753
2020-12-14T17:00:00+0000,28899,80583,191474,263838,11709,109980,29975,8345,87322,322806,56967,18288,16191,92740,19498,27209,1365824
2020-12-15T17:00:00+0000,29923,81775,195122,268624,11840,111843,30510,8673,88618,327975,58040,18784,16599,96096,20205,28095,1392722
2020-12-16T17:00:00+0000,31093,83337,199231,273942,12061,114437,31006,9008,90573,334116,59320,19303,16898,99568,20916,29269,1424078
2020-12-17T17:00:00+0000,32302,85000,203724,279441,12219,116855,31556,9291,92347,340323,60564,19784,17273,102974,21878,30499,1456030
2020-12-18T17:00:00+0000,33623,86536,207897,284181,12338,119288,32139,9521,93878,346239,61758,20333,17569,105908,22805,31736,1485749
2020-12-19T17:00:00+0000,34390,87040,211183,287803,12445,121066,32514,9708,95248,350633,62483,20762,17766,108476,23329,32597,1507443
2020-12-20T17:00:00+0000,34857,87383,213136,290080,12575,122025,32733,9831,95737,353594,63385,20955,17858,110384,23816,32992,1521341
2020-12-21T17:00:00+0000,35788,88961,215457,292857,12624,123252,33353,9950,96964,357662,64223,21226,18078,112909,24456,33863,1541623
2020-12-22T17:00:00+0000,37057,90410,218905,297143,12741,125337,33983,10324,98618,363265,65211,21809,18455,116686,25391,35245,1570580
2020-12-23T17:00:00+0000,38212,91985,223409,302455,12995,128076,34525,10595,100671,370067,66665,22473,18796,120439,26367,36805,1604535
2020-12-24T17:00:00+0000,38805,92574,226673,305926,13074,129878,34860,10747,102090,373877,67292,22833,19035,123166,27045,37778,1625653
2020-12-25T17:00:00+0000,39425,92752,228358,308638,13105,130723,35077,10907,102893,376097,67860,23007,19190,124510,27652,38605,1638799
2020-12-26T17:00:00+0000,39953,93445,229767,310843,13138,131330,35324,11022,103369,378158,68235,23203,19283,126244,28039,38999,1650352
2020-12-27T17:00:00+0000,40319,93928,230727,312545,13176,131774,35478,11116,103709,380456,68753,23390,19378,127816,28328,39266,1660159
2020-12-28T17:00:00+0000,41349,95084,232643,314842,13236,132606,35965,11213,104595,383064,69379,23656,19447,130046,28861,39891,1675877
2020-12-29T17:00:00+0000,42825,96295,235667,319276,13393,134629,36458,11696,106256,387949,70462,24227,19761,133685,29823,41023,1703425
2020-12-30T17:00:00+0000,44392,97350,239501,324941,13548,136920,37038,12076,108430,393731,71639,24687,19997,136894,30738,42592,1734474
2020-12-31T17:00:00+0000,45158,97832,242294,328799,13660,138590,37381,12313,109881,396875,72376,25040,20148,138817,31332,43522,1754018
2021-01-01T17:00:00+0000,45587,98103,243620,330738,13684,139410,37594,12453,110402,398571,72807,25176,20213,139806,32018,44080,1764262
2021-01-02T17:00:00+0000,45875,98579,244612,332578,13697,139906,37867,12555,110982,400471,73418,25440,20249,141054,32523,44490,1774296
2021-01-03T17:00:00+0000,46106,99036,245692,334300,13734,140408,38067,12623,111371,402276,73778,25643,20344,142058,32911,44773,1783120
2021-01-04T17:00:00+0000,47044,100048,247154,336529,13789,141245,38574,12833,112196,404725,74302,25906,20440,143788,33559,45306,1797438
2021-01-05T17:00:00+0000,48510,101228,250379,340785,13894,143265,39100,13393,113991,409618,75307,26444,20656,147207,34528,46587,1824892
2021-01-06T17:00:00+0000,50076,102600,252950,344279,14045,145471,39582,13841,116265,415607,76445,26973,21106,150326,35299,47975,1852840
2021-01-07T17:00:00+0000,51670,104232,255512,347862,14150,147346,40097,14116,117988,420610,77575,27447,21527,153050,36346,49431,1878959
2021-01-08T17:00:00+0000,52906,105498,258350,351951,14228,148978,40466,14548,119475,424919,78541,27967,21946,155546,37413,50769,1903501
2021-01-09T17:00:00+0000,53717,105913,260521,354974,14299,150232,40672,14742,120924,427986,79248,28374,22236,156904,38070,51354,1920166
2021-01-10T17:00:00+0000,54183,106120,261712,356726,14339,150681,40959,14820,121274,429526,79641,28513,22295,157629,38540,51679,1928637
2021-01-11T17:00:00+0000,54987,107473,263015,358632,14379,151418,41313,15017,121936,431752,80174,28770,22368,159076,39325,52496,1942131
2021-01-12T17:00:00+0000,56261,108642,265578,361978,14475,153020,41701,15412,123467,435808,80978,29175,22541,161644,40379,53662,1964721
2021-01-13T17:00:00+0000,57605,109821,268587,365999,14617,154740,42046,15767,125115,440125,81874,29655,22765,163786,41457,54873,1988832
2021-01-14T17:00:00+0000,58817,110822,270796,369289,14689,156268,42357,16133,126563,444098,82751,30075,22977,165434,42314,55855,2009238
2021-01-15T17:00:00+0000,59869,111702,272834,372217,14780,157585,42743,16445,127999,447607,83462,30480,23189,166776,43087,56773,2027548
2021-01-16T17:00:00+0000,60453,111993,274447,374387,14884,158675,42897,16681,129097,450404,84029,30831,23337,167763,43684,57421,2040983
2021-01-17T17:00:00+0000,60878,112161,275200,375670,14922,159093,43014,16791,129621,451549,84360,31033,23367,168218,44012,57688,2047577
2021-01-18T17:00:00+0000,61667,112815,276031,376814,14942,159558,43305,16962,130291,453267,84713,31266,23447,168944,44563,58161,2056746
2021-01-19T17:00:00+0000,62606,113699,277969,379732,15013,160899,43612,17332,131690,456716,85430,31728,23666,170603,45465,59051,2075211
2021-01-20T17:00:00+0000,63577,114561,280124,382581,15137,162490,43916,17622,133080,460674,86392,32208,23879,172145,46345,59955,2094686
2021-01-21T17:00:00+0000,64389,115220,282096,385068,15238,163899,44199,17893,134351,463943,87156,32705,24117,173277,47239,60720,2111510
2021-01-22T17:00:00+0000,65099,115878,283570,387377,15313,165041,44445,18169,135603,467063,87916,33167,24290,174341,47879,61393,2126544
2021-01-23T17:00:00+0000,65683,116144,284895,389139,15388,165863,44701,18388,136500,469593,88400,33606,24453,175107,48376,61881,2138117
2021-01-24T17:00:00+0000,65874,116200,285420,390177,15425,166136,44859,18522,136823,470492,88652,33759,24505,175540,48642,62106,2143132
2021-01-25T17:00:00+0000,66158,116804,285973,390942,15458,166549,45072,18631,137242,471943,88981,33920,24572,175997,49213,62425,2149880
2021-01-26T17:00:00+0000,66892,117489,287554,393541,15545,167654,45358,19025,138411,474665,89680,34461,24818,177262,49911,63129,2165395
2021-01-27T17:00:00+0000,67560,118135,289294,395946,15638,168927,45666,19257,139853,477727,90367,34922,25015,178452,50616,63836,2181211
2021-01-28T17:00:00+0000,68168,118620,290874,398108,15744,169937,45919,19501,140834,480397,90972,35304,25285,179194,51201,64517,2194575
2021-01-29T17:00:00+0000,68710,119131,292251,400022,15882,170899,46166,19752,141940,482985,91488,35647,25508,180021,51705,65036,2207143
2021-01-30T17:00:00+0000,69052,119308,293476,401762,15960,171716,46306,19898,142877,485109,91901,35907,25686,180621,52098,65416,2217093
2021-01-31T17:00:00+0000,69191,119363,293962,402547,15987,171944,46408,19986,143127,486072,92153,36085,25748,180867,52291,65571,2221302
2021-02-01T17:00:00+0000,69401,119982,294470,403265,16027,172330,46631,20084,143558,487212,92405,36215,25806,181347,52569,65862,2227164
2021-02-02T17:00:00+0000,69880,120484,295705,405199,16150,173293,46857,20366,144625,489466,92926,36572,26031,182315,53113,66485,2239467
2021-02-03T17:00:00+0000,70368,120971,297119,407480,16265,174440,47084,20672,145788,492108,93423,36912,26294,183198,53603,67165,2252890
2021-02-04T17:00:00+0000,70755,121402,298352,409285,16356,175326,47283,20913,146818,494565,93917,37235,26512,183900,54047,67736,2264402
2021-02-05T17:00:00+0000,71112,121789,299397,410750,16452,176062,47475,21139,147740,496698,94356,37494,26710,184565,54463,68221,2274423
2021-02-06T17:00:00+0000,71378,121986,300460,412183,16510,176789,47610,21264,148601,498499,94657,37760,26834,184968,54772,68533,2282804
2021-02-07T17:00:00+0000,71488,122011,300850,412752,16553,176973,47739,21344,148856,499094,94830,37866,26872,185113,54923,68634,2285898
2021-02-08T17:00:00+0000,71653,122430,301275,413222,16562,177219,47939,21431,149124,499923,95063,38003,26942,185341,55095,68873,2290095
2021-02-09T17:00:00+0000,71939,122889,302381,414691,16647,177870,48129,21654,149978,501647,95466,38316,27077,186062,55299,69143,2299188
2021-02-10T17:00:00+0000,72413,123309,303531,416404,16721,178704,48324,21849,151165,503546,95830,38650,27236,186644,55664,69476,2309466
2021-02-11T17:00:00+0000,72743,123693,304504,417798,16790,179348,48524,22033,152179,505426,96205,39004,27387,187215,55972,70014,2318835
2021-02-12T17:00:00+0000,73022,124025,305450,419047,16854,179938,48737,22193,153266,507166,96520,39228,27505,187691,56291,70443,2327376
2021-02-13T17:00:00+0000,73268,124122,306039,419854,16898,180329,48835,22341,153798,508481,96730,39418,27558,187973,56598,70720,2332962
2021-02-14T17:00:00+0000,73395,124157,306362,420524,16971,180544,48999,22402,154335,509271,96938,39534,27583,188101,56738,70870,2336724
2021-02-15T17:00:00+0000,73495,124529,306683,421069,16993,180816,49190,22482,154754,510098,97103,39674,27647,188499,56946,71132,2341110
2021-02-16T17:00:00+0000,73798,124899,307527,422410,17091,181517,49387,22730,155825,511932,97436,39924,27726,189180,57315,71644,2350341
2021-02-17T17:00:00+0000,74136,125346,308405,424050,17186,182276,49625,22950,156824,514024,97787,40169,27849,189826,57675,72206,2360334
2021-02-18T17:00:00+0000,74419,125729,309388,425356,17258,182999,49806,23155,157695,516081,98165,40422,27965,190346,58053,72706,2369543
2021-02-19T17:00:00+0000,74676,126099,310285,426674,17355,183609,50057,23385,158629,517910,98507,40689,28068,190828,58357,73131,2378259
2021-02-20T17:00:00+0000,74922,126274,311181,427726,17452,184219,50198,23498,159591,519652,98875,40892,28150,191275,58662,73460,2386027
2021-02-21T17:00:00+0000,74984,126285,311455,428319,17479,184331,50350,23552,159851,520389,99083,41004,28185,191397,58768,73621,2389053
2021-02-22T17:00:00+0000,75123,126709,311861,428840,17517,184671,50557,23607,160237,521198,99249,41107,28248,191754,58942,73837,2393457
2021-02-23T17:00:00+0000,75421,127183,312937,430370,17638,185451,50830,23887,161270,523148,99564,41388,28363,192541,59300,74334,2403625
2021-02-24T17:00:00+0000,75760,127669,314043,432011,17743,186216,51090,24080,162421,525826,99963,41640,28503,193278,59732,74957,2414932
2021-02-25T17:00:00+0000,76087,128128,315105,433505,17825,186931,51334,24263,163399,527823,100380,41889,28654,193959,60096,75451,2424829
2021-02-26T17:00:00+0000,76320,128604,316058,435003,17923,187743,51537,24471,164409,529706,100724,42155,28788,194497,60436,75923,2434297
2021-02-27T17:00:00+0000,76531,128736,317009,436465,18012,188304,51655,24650,165109,531321,101031,42353,28881,194911,60728,76259,2441955
2021-02-28T17:00:00+0000,76599,128765,317416,437194,18060,188478,51878,24679,165438,532052,101137,42443,28911,195067,60902,76386,2445405
2021-03-01T17:00:00+0000,76779,129273,317852,437737,18074,188887,52094,24769,165761,532956,101323,42545,28961,195433,61033,76614,2450091
2021-03-02T17:00:00+0000,77093,129772,319162,439611,18176,189722,52334,25026,166577,535207,101644,42767,29087,196351,61415,77112,2461056
2021-03-03T17:00:00+0000,77380,130290,320458,441412,18268,190593,52613,25278,167785,537398,102049,43022,29192,197039,61797,77797,2472371
2021-03-04T17:00:00+0000,77687,130732,321618,443142,18328,191389,52842,25449,168657,539567,102415,43252,29288,197652,62183,78309,2482510
2021-03-05T17:00:00+0000,77911,131169,322814,444823,18408,192114,53069,25689,169560,541569,102748,43468,29371,198242,62440,78769,2492164
2021-03-06T17:00:00+0000,78132,131338,323936,446133,18463,192857,53226,25784,170491,543332,103003,43681,29473,198729,62696,79187,2500461
2021-03-07T17:00:00+0000,78201,131426,324293,446892,18484,193049,53393,25811,170694,544053,103171,43752,29497,198879,62883,79345,2503823
2021-03-08T17:00:00+0000,78348,131500,324876,447714,18506,193347,53615,25874,171121,544995,103318,43866,29559,199384,63051,79596,2508670
2021-03-09T17:00:00+0000,78638,131974,326351,449545,18588,194271,53839,26138,172118,547376,103695,44120,29665,200317,63401,80152,2520188
2021-03-10T17:00:00+0000,79078,132578,327942,452010,18687,195379,54129,26341,173358,550276,104167,44390,29784,201309,63847,80909,2534184
2021-03-11T17:00:00+0000,79475,133252,329492,454142,18773,196390,54454,26534,174572,553001,104637,44657,29876,202122,64356,81611,2547344
2021-03-12T17:00:00+0000,79801,133935,331098,456105,18863,197420,54690,26740,175750,555614,105056,44895,29956,203069,64729,82179,2559900
2021-03-13T17:00:00+0000,80132,134202,332477,457769,18947,198355,54877,26904,176805,557804,105394,45166,30042,203610,65149,82737,2570370
2021-03-14T17:00:00+0000,80242,134269,333022,458776,19007,198706,55127,26924,177131,558864,105664,45244,30078,203819,65334,82999,2575206
2021-03-15T17:00:00+0000,80400,134950,333727,459738,19059,199256,55362,26994,177663,560186,105923,45372,30146,204455,65484,83338,2582053
2021-03-16T17:00:00+0000,80917,135586,335869,462383,19157,200524,55792,27295,178863,563284,106451,45684,30277,205718,65914,84130,2597844
2021-03-17T17:00:00+0000,81444,136335,338081,465396,19304,202088,56203,27520,180629,567432,107109,46010,30379,206925,66404,84943,2616202
2021-03-18T17:00:00+0000,82057,137090,340050,467976,19438,203373,56569,27726,182134,570879,107653,46300,30512,208356,67044,85782,2632939
2021-03-19T17:00:00+0000,82502,137720,341997,470350,19552,204762,56884,27988,183528,574176,108273,46580,30603,209563,67532,86628,2648638
2021-03-20T17:00:00+0000,82933,137975,344105,472450,19648,205958,57072,28212,184652,576944,108747,46879,30703,210408,67919,87253,2661858
2021-03-21T17:00:00+0000,83086,138055,344784,473733,19709,206315,57321,28268,185005,578330,109063,46974,30738,210741,68150,87539,2667811
2021-03-22T17:00:00+0000,83298,138941,345658,474714,19766,207016,57616,28380,185697,580326,109394,47130,30804,211616,68420,87941,2676717
2021-03-23T17:00:00+0000,83954,139975,348148,477902,19925,208571,58069,28811,187216,584062,109976,47424,30938,213344,69038,88807,2696160
2021-03-24T17:00:00+0000,84716,140974,351005,481396,20110,210581,58567,29205,189229,588848,110858,47750,31078,214946,69700,89842,2718805
2021-03-25T17:00:00+0000,85328,141910,353620,484962,20283,212242,59163,29571,191283,593574,111778,48121,31212,216551,70391,90727,2740716
2021-03-26T17:00:00+0000,85985,142885,356188,488275,20457,213809,59597,29927,192978,597487,112588,48501,31347,217997,71062,91672,2760755
2021-03-27T17:00:00+0000,86435,143353,358351,490918,20574,214982,59888,30143,194385,600776,113310,48811,31493,219027,71698,92389,2776533
2021-03-28T17:00:00+0000,86687,143453,359439,492317,20650,215534,60180,30213,194841,602355,113682,48968,31532,219563,71960,92750,2784124
2021-03-29T17:00:00+0000,86992,144240,360646,493712,20723,216534,60540,30326,195669,604847,114195,49169,31593,220401,72238,93298,2795123
2021-03-30T17:00:00+0000,87610,145193,363264,497077,20862,218169,61154,30792,197141,608732,114904,49524,31779,222180,72909,94222,2815512
2021-03-31T17:00:00+0000,88465,146299,366319,501154,21016,220145,61681,31042,199103,613498,115888,49915,31983,224007,73575,95409,2839499
2021-04-01T17:00:00+0000,89190,147214,369071,504370,21165,222128,62154,31358,200856,617890,116787,50273,32138,225588,74377,96356,2860915
2021-04-02T17:00:00+0000,89675,147566,371164,506939,21313,223397,62573,31672,202201,621227,117378,50595,32270,226451,74944,97033,2876398
2021-04-03T17:00:00+0000,89911,148244,372290,508744,21372,224010,62852,31767,202878,623752,117942,50797,32357,227201,75370,97510,2886997
2021-04-04T17:00:00+0000,90081,148420,373228,510099,21457,224466,63090,31959,203430,625101,118280,50967,32414,227818,75595,97738,2894143
2021-04-05T17:00:00+0000,90187,148741,373896,511118,21513,225129,63375,32070,203758,627057,118544,51172,32476,228262,75876,97992,2901166
2021-04-06T17:00:00+0000,90374,149365,375227,513492,21555,225983,63696,32186,204623,629411,118922,51375,32588,229167,76227,98477,2912668
2021-04-07T17:00:00+0000,90963,150100,378607,517847,21752,227760,64176,32655,206358,633893,119824,51789,32852,231277,76962,99578,2936393
2021-04-08T17:00:00+0000,91828,151044,382112,522340,21988,229797,64634,33130,208363,638839,120876,52187,33115,233394,77787,100709,2962143
2021-04-09T17:00:00+0000,92483,152125,385264,526027,22151,231730,65102,33599,210251,643697,121695,52542,33318,235033,78703,101715,2985435
2021-04-10T17:00:00+0000,92918,152613,388007,529001,22267,233216,65477,33889,211691,647632,122388,52904,33527,236175,79380,102401,3003486
2021-04-11T17:00:00+0000,93221,152713,389075,530896,22362,233653,65773,34026,212119,649710,122994,53073,33586,236798,79638,102700,3012337
2021-04-12T17:00:00+0000,93432,153519,390625,532709,22467,234598,66063,34260,212826,652468,123482,53274,33670,237894,80004,103166,3024457
2021-04-13T17:00:00+0000,94045,154605,394251,537378,22623,236722,66510,34820,214743,658145,124461,53695,33879,240253,80870,104175,3051175
2021-04-14T17:00:00+0000,94897,155849,397883,542616,22898,238800,66992,35264,216829,664325,125563,54070,34132,242403,81785,105419,3079725
2021-04-15T17:00:00+0000,95537,156937,401525,547080,23085,240504,67402,35702,218762,669898,126615,54414,34382,243983,82535,106424,3104785
2021-04-16T17:00:00+0000,96104,157874,404754,550989,23242,242067,67834,36098,220664,675163,127776,54703,34615,245376,83345,107259,3127863
2021-04-17T17:00:00+0000,96546,158259,407428,554194,23399,243496,68112,36376,221997,679532,128444,55028,34799,246363,83776,107797,3145546
2021-04-18T17:00:00+0000,96780,158369,408560,555980,23489,244104,68377,36487,222435,681851,128869,55201,34861,246907,83999,108081,3154350
2021-04-19T17:00:00+0000,97042,159206,410218,558034,23556,244896,68621,36629,223133,684818,129479,55406,34962,247741,84348,108559,3166648
2021-04-20T17:00:00+0000,97574,160237,414698,562871,23755,247010,69007,37164,225017,691135,130479,55818,35243,250000,85052,109545,3194605
2021-04-21T17:00:00+0000,98390,161305,419120,567546,23977,249446,69455,37636,227313,697836,131615,56197,35565,252042,85981,110551,3223975
2021-04-22T17:00:00+0000,98896,162197,422988,571804,24186,251415,69768,38060,228930,704283,132657,56562,35808,253693,86731,111425,3249403
2021-04-23T17:00:00+0000,99399,163011,426567,575095,24336,253414,70062,38431,230585,709863,133699,56898,36078,255330,87404,112194,3272366
2021-04-24T17:00:00+0000,99781,163439,429506,578127,24486,254869,70347,38669,231966,714073,134456,57230,36239,256409,87926,112840,3290363
2021-04-25T17:00:00+0000,99993,163536,430782,579848,24536,255547,70544,38749,232517,716147,134815,57345,36284,256988,88263,113131,3299025
