time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_deaths
2020-03-02T17:00:00+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03T17:00:00+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04T17:00:00+0000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2020-03-05T17:00:00+0000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2020-03-06T17:00:00+0000,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,7
2020-03-07T17:00:00+0000,0,0,4,1,0,0,1,0,0,5,0,0,0,0,0,0,11
2020-03-08T17:00:00+0000,0,0,5,1,0,0,1,0,0,5,0,0,0,0,0,0,12
2020-03-09T17:00:00+0000,0,0,7,1,0,0,1,0,0,10,0,0,0,0,0,0,19
2020-03-10T17:00:00+0000,0,0,7,4,0,0,1,0,1,10,0,0,0,0,0,0,23
2020-03-11T17:00:00+0000,0,0,12,5,0,0,1,0,1,13,0,0,0,0,1,0,33
2020-03-12T17:00:00+0000,0,0,16,8,0,0,2,0,2,16,0,1,0,0,1,0,46
2020-03-13T17:00:00+0000,0,0,20,11,0,0,3,0,2,23,0,1,0,1,1,0,62
2020-03-14T17:00:00+0000,0,0,29,16,0,1,4,0,2,26,0,1,0,2,1,0,82
2020-03-15T17:00:00+0000,0,0,33,19,0,1,4,0,3,32,1,1,0,2,1,0,97
2020-03-16T17:00:00+0000,0,0,46,27,0,2,4,0,3,43,2,1,2,2,1,0,133
2020-03-17T17:00:00+0000,0,0,59,37,1,3,5,0,4,57,3,3,2,2,1,0,177
2020-03-18T17:00:00+0000,0,2,78,49,1,4,5,0,9,76,4,7,3,2,1,0,241
2020-03-19T17:00:00+0000,1,3,97,60,1,5,7,0,11,99,8,7,3,3,1,0,306
2020-03-20T17:00:00+0000,2,5,126,86,1,9,9,0,18,119,9,8,3,5,2,0,402
2020-03-21T17:00:00+0000,2,7,144,127,1,12,10,0,22,135,11,11,4,6,3,2,497
2020-03-22T17:00:00+0000,2,8,164,147,1,13,12,0,22,157,15,14,5,7,5,3,575
2020-03-23T17:00:00+0000,2,12,193,195,1,18,13,0,27,183,15,17,9,10,8,4,707
2020-03-24T17:00:00+0000,2,17,237,243,2,27,16,1,32,207,19,21,13,17,12,7,873
2020-03-25T17:00:00+0000,6,19,282,309,2,32,29,2,49,244,24,25,16,24,16,10,1089
2020-03-26T17:00:00+0000,8,23,356,403,4,45,35,2,60,282,30,29,18,28,18,12,1353
2020-03-27T17:00:00+0000,13,28,407,473,5,60,44,3,96,329,36,31,21,35,21,16,1618
2020-03-28T17:00:00+0000,13,31,465,562,5,67,54,5,121,367,43,32,23,38,21,17,1864
2020-03-29T17:00:00+0000,13,35,497,609,5,78,55,5,137,408,46,34,28,39,21,18,2028
2020-03-30T17:00:00+0000,25,39,556,682,7,89,59,5,158,451,54,39,32,50,28,19,2293
2020-03-31T17:00:00+0000,33,42,639,813,8,102,67,7,173,510,65,44,45,67,29,23,2667
2020-04-01T17:00:00+0000,40,50,726,920,9,126,75,10,193,594,74,51,50,71,29,25,3043
2020-04-02T17:00:00+0000,49,57,823,1048,10,149,88,13,215,660,76,55,66,89,30,29,3457
2020-04-03T17:00:00+0000,64,74,902,1142,15,161,109,13,247,733,91,62,68,106,31,33,3851
2020-04-04T17:00:00+0000,66,76,945,1225,16,179,115,13,267,773,95,65,79,114,32,36,4096
2020-04-05T17:00:00+0000,69,81,979,1274,16,185,123,13,276,820,98,66,87,117,32,41,4277
2020-04-06T17:00:00+0000,75,90,1024,1346,16,206,134,13,302,893,107,71,94,122,33,43,4569
2020-04-07T17:00:00+0000,83,105,1077,1442,18,224,157,16,321,949,120,82,98,128,35,51,4906
2020-04-08T17:00:00+0000,86,111,1147,1532,18,243,166,16,346,1025,131,87,109,136,35,54,5242
2020-04-09T17:00:00+0000,96,121,1214,1621,20,275,169,16,364,1084,142,92,115,143,37,60,5569
2020-04-10T17:00:00+0000,98,126,1254,1679,21,290,170,17,380,1122,149,93,122,150,38,67,5776
2020-04-11T17:00:00+0000,103,127,1291,1750,23,305,174,17,389,1158,155,96,123,157,39,71,5978
2020-04-12T17:00:00+0000,109,127,1336,1792,23,317,182,17,401,1189,158,96,123,160,40,76,6146
2020-04-13T17:00:00+0000,109,130,1369,1837,26,328,188,17,412,1212,162,108,126,166,41,78,6309
2020-04-14T17:00:00+0000,111,131,1397,1907,26,343,196,18,431,1263,170,109,128,170,41,86,6527
2020-04-15T17:00:00+0000,120,134,1442,1978,27,357,201,18,452,1302,176,112,133,172,41,91,6756
2020-04-16T17:00:00+0000,125,137,1475,2033,28,372,210,18,463,1337,183,115,137,177,43,92,6945
2020-04-17T17:00:00+0000,125,143,1504,2085,29,382,219,18,474,1371,190,118,139,182,44,95,7118
2020-04-18T17:00:00+0000,129,147,1525,2120,29,394,220,19,481,1395,194,120,141,182,45,99,7240
2020-04-19T17:00:00+0000,131,148,1551,2159,29,404,222,19,490,1421,195,121,141,182,45,100,7358
2020-04-20T17:00:00+0000,140,150,1572,2192,29,412,225,19,501,1458,198,125,143,186,47,107,7504
2020-04-21T17:00:00+0000,144,152,1593,2228,33,422,228,19,511,1483,203,127,148,191,48,111,7641
2020-04-22T17:00:00+0000,145,159,1615,2264,33,434,230,19,518,1501,211,132,154,191,48,114,7768
2020-04-23T17:00:00+0000,148,161,1637,2301,33,442,238,19,530,1515,212,134,156,193,50,116,7885
2020-04-24T17:00:00+0000,150,164,1652,2325,33,448,239,19,537,1522,217,136,159,197,52,118,7968
2020-04-25T17:00:00+0000,151,171,1674,2344,33,452,243,20,540,1533,217,138,159,197,54,121,8047
2020-04-26T17:00:00+0000,151,172,1678,2355,33,455,245,20,542,1536,217,139,159,197,54,122,8075
2020-04-27T17:00:00+0000,154,182,1682,2377,33,457,248,20,552,1548,219,140,159,199,54,125,8149
2020-04-28T17:00:00+0000,156,189,1692,2396,36,461,249,20,559,1562,224,140,159,200,54,133,8230
2020-04-29T17:00:00+0000,157,189,1705,2414,36,462,251,20,567,1568,226,140,160,204,54,136,8289
2020-04-30T17:00:00+0000,159,193,1715,2425,36,468,252,20,574,1580,228,141,161,206,55,144,8357
2020-05-01T17:00:00+0000,160,193,1723,2447,36,470,252,20,574,1592,228,142,161,206,55,144,8403
2020-05-02T17:00:00+0000,163,197,1763,2462,36,475,253,20,577,1599,228,145,164,210,56,153,8501
2020-05-03T17:00:00+0000,163,198,1766,2466,36,476,253,20,577,1605,228,145,164,210,56,154,8517
2020-05-04T17:00:00+0000,165,198,1769,2474,36,479,257,20,585,1611,231,145,165,210,57,156,8558
2020-05-05T17:00:00+0000,165,199,1775,2483,37,481,259,20,592,1620,232,145,166,214,58,157,8603
2020-05-06T17:00:00+0000,165,200,1782,2495,37,485,260,20,594,1627,232,145,167,214,58,162,8643
2020-05-07T17:00:00+0000,166,201,1788,2510,39,489,261,20,595,1636,235,146,167,214,59,166,8692
2020-05-08T17:00:00+0000,166,201,1800,2523,41,495,262,20,598,1640,235,147,168,215,59,167,8737
2020-05-09T17:00:00+0000,166,202,1805,2527,42,496,262,20,600,1647,235,147,168,215,60,168,8760
2020-05-10T17:00:00+0000,166,202,1806,2533,43,496,262,20,601,1649,236,148,168,215,60,169,8774
2020-05-11T17:00:00+0000,166,204,1808,2543,43,500,263,20,602,1652,236,149,168,216,60,170,8800
2020-05-12T17:00:00+0000,166,205,1815,2552,43,504,263,20,606,1657,237,149,169,216,60,170,8832
2020-05-13T17:00:00+0000,167,205,1819,2559,44,505,263,20,610,1663,237,149,169,218,60,171,8859
2020-05-14T17:00:00+0000,167,206,1825,2563,44,505,264,20,611,1667,237,149,169,219,60,173,8879
2020-05-15T17:00:00+0000,167,206,1829,2572,44,509,264,20,613,1673,238,149,170,221,60,175,8910
2020-05-16T17:00:00+0000,167,206,1831,2579,46,510,264,20,614,1676,238,149,170,224,60,176,8930
2020-05-17T17:00:00+0000,167,206,1831,2581,46,512,265,20,615,1677,238,149,170,224,60,177,8938
2020-05-18T17:00:00+0000,167,207,1840,2586,46,513,265,20,618,1680,238,149,170,224,60,178,8961
2020-05-19T17:00:00+0000,167,210,1849,2590,47,513,265,20,623,1681,238,150,171,225,61,178,8988
2020-05-20T17:00:00+0000,167,211,1854,2597,47,514,266,20,624,1686,238,150,171,226,61,179,9011
2020-05-21T17:00:00+0000,167,212,1856,2599,47,515,266,20,624,1686,238,150,171,227,61,179,9018
2020-05-22T17:00:00+0000,167,212,1857,2604,47,515,266,20,628,1690,238,151,171,227,61,180,9034
2020-05-23T17:00:00+0000,167,212,1860,2606,47,518,266,20,629,1690,238,151,171,227,61,182,9045
2020-05-24T17:00:00+0000,167,212,1860,2606,47,519,266,20,629,1693,238,151,171,228,61,182,9050
2020-05-25T17:00:00+0000,167,212,1861,2609,48,519,266,20,630,1697,238,151,171,229,61,184,9063
2020-05-26T17:00:00+0000,167,212,1864,2614,48,519,266,20,632,1700,238,151,171,230,61,185,9078
2020-05-27T17:00:00+0000,168,212,1865,2617,48,519,266,20,632,1703,239,151,173,231,61,185,9090
2020-05-28T17:00:00+0000,169,212,1867,2617,48,519,266,20,633,1706,239,151,173,231,61,187,9099
2020-05-29T17:00:00+0000,169,212,1868,2618,48,519,266,20,634,1708,239,153,174,231,61,187,9107
2020-05-30T17:00:00+0000,169,212,1868,2618,48,519,266,20,635,1708,239,153,174,231,61,190,9111
2020-05-31T17:00:00+0000,169,212,1868,2619,48,519,266,20,636,1708,239,153,174,231,61,191,9114
2020-06-01T17:00:00+0000,169,212,1868,2620,49,520,266,20,636,1709,239,153,175,231,61,191,9119
2020-06-02T17:00:00+0000,169,213,1869,2621,50,520,266,20,637,1711,240,153,175,231,61,191,9127
2020-06-03T17:00:00+0000,169,214,1872,2624,51,520,266,20,638,1712,241,153,175,231,61,191,9138
2020-06-04T17:00:00+0000,169,214,1875,2625,51,521,266,20,639,1713,241,153,175,231,61,191,9145
2020-06-05T17:00:00+0000,169,215,1875,2626,51,521,266,20,639,1715,241,153,175,232,61,191,9150
2020-06-06T17:00:00+0000,169,215,1875,2627,51,521,266,20,639,1717,241,153,175,232,61,193,9155
2020-06-07T17:00:00+0000,169,215,1876,2630,51,521,266,20,639,1717,241,153,175,232,61,193,9159
2020-06-08T17:00:00+0000,169,215,1876,2630,51,521,266,20,640,1719,241,153,175,232,61,193,9162
2020-06-09T17:00:00+0000,169,215,1876,2630,51,521,266,20,640,1720,241,153,175,232,61,193,9163
2020-06-10T17:00:00+0000,170,216,1877,2631,51,523,266,20,641,1721,241,153,175,232,62,194,9173
2020-06-11T17:00:00+0000,170,216,1878,2631,51,523,266,20,641,1721,241,153,175,232,62,194,9174
2020-06-12T17:00:00+0000,170,218,1878,2633,52,523,266,20,645,1721,241,154,175,232,63,194,9185
2020-06-13T17:00:00+0000,170,218,1878,2633,52,523,266,20,645,1722,241,154,175,232,63,194,9186
2020-06-14T17:00:00+0000,170,218,1878,2633,53,523,266,20,645,1727,241,154,175,232,63,194,9192
2020-06-15T17:00:00+0000,170,218,1878,2634,53,523,266,20,646,1729,241,154,175,232,63,194,9196
2020-06-16T17:00:00+0000,170,218,1879,2636,54,524,266,20,647,1734,241,154,175,232,63,194,9207
2020-06-17T17:00:00+0000,170,218,1879,2636,54,524,266,20,651,1736,242,154,175,232,63,194,9214
2020-06-18T17:00:00+0000,170,218,1879,2637,54,524,266,20,653,1736,242,154,175,232,63,194,9217
2020-06-19T17:00:00+0000,170,220,1879,2638,57,526,266,20,653,1737,242,154,175,232,63,194,9226
2020-06-20T17:00:00+0000,170,220,1880,2638,57,526,266,20,653,1740,242,154,175,232,63,194,9230
2020-06-21T17:00:00+0000,170,220,1881,2639,57,526,266,20,653,1740,243,154,175,232,63,194,9233
2020-06-22T17:00:00+0000,170,220,1881,2639,57,526,266,20,653,1740,243,154,176,232,63,194,9234
2020-06-23T17:00:00+0000,170,220,1881,2642,57,526,266,20,654,1743,243,154,176,232,63,194,9241
2020-06-24T17:00:00+0000,170,220,1881,2643,57,526,266,20,654,1744,243,154,176,232,63,194,9243
2020-06-25T17:00:00+0000,170,221,1882,2645,57,526,266,20,654,1744,243,155,176,232,63,194,9248
2020-06-26T17:00:00+0000,170,221,1884,2645,57,526,266,20,656,1746,243,155,176,232,63,195,9255
2020-06-27T17:00:00+0000,170,221,1884,2646,57,526,266,20,656,1747,243,155,176,232,63,195,9257
2020-06-28T17:00:00+0000,170,221,1884,2646,57,526,266,20,656,1747,243,155,176,232,63,195,9257
2020-06-29T17:00:00+0000,170,224,1884,2646,57,526,266,20,657,1747,243,155,176,232,63,195,9261
2020-06-30T17:00:00+0000,170,225,1884,2646,57,526,266,20,657,1747,243,155,176,232,63,195,9262
2020-07-01T17:00:00+0000,170,226,1886,2647,57,526,266,20,657,1748,243,155,176,232,63,195,9267
2020-07-02T17:00:00+0000,171,227,1886,2647,57,526,266,20,658,1749,243,155,176,232,63,195,9271
2020-07-03T17:00:00+0000,171,227,1886,2647,57,527,266,20,658,1754,243,155,176,232,63,195,9277
2020-07-04T17:00:00+0000,171,227,1887,2647,57,527,266,20,659,1754,243,155,176,232,63,195,9279
2020-07-05T17:00:00+0000,171,227,1888,2647,57,527,267,20,660,1755,243,155,176,232,63,195,9283
2020-07-06T17:00:00+0000,171,229,1888,2647,57,527,267,20,661,1757,243,155,176,232,63,196,9289
2020-07-07T17:00:00+0000,171,229,1889,2647,57,527,267,20,661,1760,243,155,176,232,63,196,9293
2020-07-08T17:00:00+0000,171,229,1889,2648,57,527,267,20,662,1763,243,156,176,232,63,196,9299
2020-07-09T17:00:00+0000,171,229,1889,2649,57,528,267,20,662,1765,244,156,176,232,63,196,9304
2020-07-10T17:00:00+0000,171,230,1889,2649,57,528,267,20,662,1767,244,156,176,232,63,196,9307
2020-07-11T17:00:00+0000,171,230,1889,2649,57,528,267,20,662,1767,244,156,176,232,63,196,9307
2020-07-12T17:00:00+0000,171,230,1890,2649,57,528,267,20,662,1767,244,156,176,232,63,196,9308
2020-07-13T17:00:00+0000,171,230,1890,2650,57,528,267,20,662,1770,244,157,176,232,63,196,9313
2020-07-14T17:00:00+0000,171,230,1890,2650,57,528,267,20,663,1771,244,157,176,232,63,196,9315
2020-07-15T17:00:00+0000,171,230,1893,2651,57,529,267,20,663,1772,244,157,176,232,63,196,9321
2020-07-16T17:00:00+0000,171,230,1893,2653,57,529,267,20,664,1776,244,157,176,232,63,196,9328
2020-07-17T17:00:00+0000,171,230,1893,2653,59,529,267,20,664,1777,245,158,176,232,64,196,9334
2020-07-18T17:00:00+0000,171,230,1893,2653,59,529,267,20,664,1777,245,158,176,232,64,196,9334
2020-07-19T17:00:00+0000,171,230,1894,2654,59,529,267,20,664,1778,246,158,176,232,64,196,9338
2020-07-20T17:00:00+0000,171,230,1895,2654,59,530,267,20,664,1780,246,158,176,232,64,196,9342
2020-07-21T17:00:00+0000,171,230,1896,2655,59,531,268,20,664,1780,246,158,176,232,64,196,9346
2020-07-22T17:00:00+0000,171,230,1899,2655,59,533,268,20,664,1783,246,158,176,232,65,196,9355
2020-07-23T17:00:00+0000,171,230,1899,2655,59,534,268,20,664,1784,247,158,176,232,65,196,9358
2020-07-24T17:00:00+0000,171,230,1900,2655,59,536,268,20,665,1789,247,159,176,232,65,196,9368
2020-07-25T17:00:00+0000,171,230,1902,2655,59,536,268,20,665,1790,247,159,176,232,65,196,9371
2020-07-26T17:00:00+0000,171,230,1902,2655,59,536,268,20,665,1790,247,159,176,232,65,196,9371
2020-07-27T17:00:00+0000,171,230,1902,2655,59,538,268,20,665,1793,247,161,176,232,65,196,9378
2020-07-28T17:00:00+0000,171,230,1903,2655,59,540,268,20,665,1794,247,161,176,232,65,197,9383
2020-07-29T17:00:00+0000,171,230,1903,2655,59,540,268,21,665,1798,247,161,176,232,65,197,9388
2020-07-30T17:00:00+0000,171,230,1903,2657,59,541,268,21,666,1798,247,161,176,232,65,198,9393
2020-07-31T17:00:00+0000,171,230,1903,2657,59,546,268,21,667,1805,247,161,176,232,65,198,9406
2020-08-01T17:00:00+0000,171,230,1903,2657,59,546,268,21,667,1806,247,161,176,232,65,198,9407
2020-08-02T17:00:00+0000,171,230,1903,2657,59,546,268,21,667,1807,247,161,176,232,65,198,9408
2020-08-03T17:00:00+0000,171,230,1904,2658,59,547,269,21,667,1812,247,161,176,232,65,198,9417
2020-08-04T17:00:00+0000,172,230,1904,2659,59,547,269,21,667,1816,247,161,176,232,65,198,9423
2020-08-05T17:00:00+0000,172,230,1905,2659,59,547,269,21,667,1817,247,162,176,232,65,198,9426
2020-08-06T17:00:00+0000,172,230,1905,2660,59,547,269,21,667,1822,247,162,176,232,65,198,9432
2020-08-07T17:00:00+0000,172,230,1905,2660,59,547,269,21,668,1825,247,162,176,233,65,198,9437
2020-08-08T17:00:00+0000,172,230,1905,2660,59,547,269,21,668,1826,248,162,176,233,65,198,9439
2020-08-09T17:00:00+0000,172,230,1905,2660,59,547,269,21,668,1828,248,162,176,233,65,198,9441
2020-08-10T17:00:00+0000,172,230,1905,2660,59,547,270,21,668,1829,248,162,176,233,65,198,9443
2020-08-11T17:00:00+0000,172,230,1905,2660,59,547,270,21,668,1830,248,162,176,233,66,198,9445
2020-08-12T17:00:00+0000,172,230,1907,2660,59,547,270,21,669,1836,248,163,176,233,66,198,9455
2020-08-13T17:00:00+0000,172,230,1908,2660,59,547,270,21,669,1837,248,163,176,233,66,198,9457
2020-08-14T17:00:00+0000,172,230,1908,2660,60,548,270,21,669,1839,250,163,176,233,66,198,9463
2020-08-15T17:00:00+0000,172,230,1908,2660,60,548,270,21,670,1842,250,163,176,233,66,198,9467
2020-08-16T17:00:00+0000,172,230,1908,2661,60,549,270,21,671,1844,250,163,176,233,66,198,9472
2020-08-17T17:00:00+0000,172,231,1908,2663,60,549,270,21,672,1847,251,163,176,233,66,198,9480
2020-08-18T17:00:00+0000,172,232,1908,2664,60,549,271,21,674,1851,252,163,176,233,66,198,9490
2020-08-19T17:00:00+0000,172,232,1908,2664,60,549,271,21,674,1852,252,163,176,233,66,198,9491
2020-08-20T17:00:00+0000,172,233,1908,2664,60,549,271,21,675,1856,253,163,176,233,66,198,9498
2020-08-21T17:00:00+0000,172,233,1910,2664,60,549,271,21,675,1857,253,163,176,233,66,198,9501
2020-08-22T17:00:00+0000,172,233,1910,2664,60,549,271,21,675,1858,253,163,177,233,66,198,9503
2020-08-23T17:00:00+0000,172,233,1910,2664,60,549,271,21,675,1858,253,163,177,233,66,198,9503
2020-08-24T17:00:00+0000,172,233,1911,2665,60,549,271,21,676,1859,253,163,177,233,66,199,9508
2020-08-25T17:00:00+0000,172,233,1911,2666,60,549,271,21,676,1859,254,163,177,233,66,199,9510
2020-08-26T17:00:00+0000,172,233,1911,2666,60,549,271,21,677,1860,254,163,177,233,66,199,9512
2020-08-27T17:00:00+0000,172,233,1911,2666,60,549,271,21,678,1860,254,163,177,233,66,199,9513
2020-08-28T17:00:00+0000,172,233,1911,2669,60,549,271,21,678,1860,254,163,177,233,66,199,9516
2020-08-29T17:00:00+0000,172,233,1912,2669,60,549,271,21,678,1861,254,163,177,233,66,199,9518
2020-08-30T17:00:00+0000,172,233,1912,2669,60,549,271,21,678,1863,254,163,177,233,67,199,9521
2020-08-31T17:00:00+0000,172,233,1912,2669,60,551,271,21,678,1865,254,163,177,233,67,199,9525
2020-09-01T17:00:00+0000,172,233,1912,2670,60,553,271,21,678,1865,254,163,177,233,67,199,9528
2020-09-02T17:00:00+0000,172,234,1912,2671,60,553,271,21,678,1866,254,163,177,233,67,199,9531
2020-09-03T17:00:00+0000,172,234,1912,2671,60,555,271,21,678,1871,254,163,177,233,67,199,9538
2020-09-04T17:00:00+0000,172,234,1914,2671,60,555,273,21,678,1873,255,163,177,233,67,199,9545
2020-09-05T17:00:00+0000,172,234,1916,2671,60,556,273,21,678,1877,256,163,177,233,67,199,9553
2020-09-06T17:00:00+0000,172,234,1916,2671,60,556,273,21,679,1877,258,163,177,233,67,200,9557
2020-09-07T17:00:00+0000,172,234,1916,2673,60,557,273,21,679,1879,259,163,177,233,67,200,9563
2020-09-08T17:00:00+0000,173,234,1917,2679,60,557,273,21,684,1884,260,163,177,233,67,200,9582
2020-09-09T17:00:00+0000,173,234,1919,2681,60,558,273,21,685,1886,260,163,178,233,67,200,9591
2020-09-10T17:00:00+0000,173,234,1921,2681,60,560,274,21,685,1887,260,163,178,233,67,200,9597
2020-09-11T17:00:00+0000,173,234,1922,2682,60,563,274,21,687,1889,260,163,178,234,68,201,9609
2020-09-12T17:00:00+0000,173,234,1923,2682,60,563,275,21,687,1894,261,163,178,234,68,201,9617
2020-09-13T17:00:00+0000,173,234,1923,2686,60,564,275,21,688,1896,261,163,178,234,68,201,9625
